id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24
PPS-DEV-107,0.000158,0.000085,0.000035,0.000017,0.000000,0.000488,0.000261,0.000006,0.000000,0.003173,0.001927,0.029312,0.095349,0.000000,0.000000,0.000000,0.001501,0.004070,0.010987,0.000019,0.000626,0.000000,0.000000,0.000553
PPS-DEV-108,0.000231,0.000710,0.002801,0.000035,0.000000,0.000380,0.000085,0.000123,0.835484,0.000380,0.000911,0.000004,0.002801,0.000000,0.000000,0.000000,0.000553,0.001032,0.001501,0.000028,0.014064,0.000000,0.000000,0.003594
PPS-DEV-109,0.000231,0.000000,0.974043,0.067547,0.002801,0.000804,0.002473,0.000109,0.000000,0.000911,0.000010,0.000002,0.000004,0.000431,0.000000,0.000000,0.000000,0.000000,0.000006,0.053403,0.000626,0.001927,0.007577,0.007577
PPS-DEV-110,0.377541,0.000085,0.004610,0.001325,0.000000,0.000626,0.003173,0.001701,0.985936,0.000058,0.000296,0.000261,0.002801,0.000000,0.979668,0.000002,0.000000,0.000000,0.002801,0.000051,0.000180,0.000000,0.000000,0.004070
PPS-DEV-111,0.000380,0.000158,0.037327,0.000085,0.000000,0.000109,0.001032,0.000380,0.000000,0.010987,0.000231,0.000096,0.001032,0.000000,0.000123,0.000180,0.000000,0.000000,0.004610,0.000031,0.014064,0.000000,0.000000,0.009708
PPS-DEV-112,0.000019,0.002183,0.924142,0.000007,0.000000,0.000231,0.000007,0.000035,0.000553,0.029312,0.000710,0.000008,0.005220,0.000000,0.000000,0.000000,0.000804,0.000710,0.939913,0.002473,0.000626,0.000000,0.000000,0.010987
PPS-DEV-113,0.017986,0.000296,0.002801,0.000261,0.000000,0.003173,0.009708,0.000553,0.000000,0.005220,0.000051,0.000005,0.001032,0.000000,0.000000,0.000000,0.014064,0.001032,0.000626,0.000006,0.002801,0.000000,0.000000,0.348645
PPS-DEV-114,0.000075,0.000045,0.000021,0.000004,0.000000,0.000035,0.000010,0.000012,0.000014,0.000261,0.000085,0.000002,0.037327,0.000000,0.000000,0.000000,0.000710,0.001170,0.000096,0.000008,0.000045,0.000000,0.000000,0.001701
PPS-DEV-115,0.000123,0.000158,0.000231,0.000013,0.000000,0.001170,0.000015,0.000019,0.000000,0.001927,0.001170,0.000003,0.085099,0.000000,0.000000,0.000000,0.022977,0.001032,0.000804,0.000001,0.000296,0.000000,0.000000,0.010987
PPS-DEV-116,0.000123,0.000431,0.001170,0.000035,0.000000,0.000231,0.000066,0.000020,0.000005,0.004610,0.000710,0.000040,0.022977,0.000000,0.000431,0.000051,0.000000,0.000000,0.010987,0.000011,0.987568,0.000000,0.000000,0.015906
PPS-DEV-117,0.000066,0.000109,0.001325,0.000010,0.000000,0.000035,0.000008,0.000004,0.000000,0.002183,0.000261,0.106691,0.000626,0.000000,0.000000,0.000000,0.002183,0.067547,0.982014,0.000066,0.000180,0.017986,0.000000,0.053403
PPS-DEV-118,0.000553,0.005220,0.000123,0.000203,0.000000,0.000075,0.000012,0.000014,0.000002,0.001170,0.001325,0.000002,0.182426,0.000000,0.000000,0.000000,0.009708,0.002801,0.012432,0.000010,0.000710,0.000000,0.000000,0.008577
PPS-DEV-119,0.000014,0.952574,0.754915,0.000001,0.000000,0.000023,0.000051,0.000911,0.000000,0.003594,0.000066,0.000001,0.000488,0.000000,0.000000,0.000000,0.000804,0.003594,0.001501,0.001927,0.003594,0.003173,0.003594,0.029312
PPS-DEV-120,0.000158,0.000123,0.000075,0.000010,0.000000,0.000045,0.000009,0.000004,0.000002,0.000123,0.004070,0.000007,0.148047,0.000000,0.000000,0.000000,0.008577,0.022977,0.106691,0.000017,0.000180,0.000000,0.000000,0.119203
PPS-DEV-121,0.000096,0.000203,0.020332,0.000296,0.000000,0.000296,0.001032,0.000096,0.000000,0.008577,0.000911,0.000001,0.067547,0.000000,0.000296,0.000011,0.000000,0.000000,0.012432,0.000040,0.000019,0.000203,0.014064,0.001032
PPS-DEV-122,0.000231,0.000158,0.000911,0.000058,0.000000,0.000335,0.000015,0.000045,0.000380,0.000296,0.000158,0.000004,0.222700,0.000000,0.000000,0.000000,0.003594,0.001325,0.020332,0.000005,0.002183,0.000000,0.000000,0.010987
PPS-DEV-123,0.008577,0.000000,0.904651,0.000140,0.000015,0.000008,0.000005,0.000008,0.000000,0.001927,0.000006,0.000001,0.000011,0.003173,0.000000,0.000000,0.000000,0.000000,0.000035,0.000380,0.003173,0.000066,0.000000,0.012432
PPS-DEV-124,0.000051,0.000710,0.000010,0.000005,0.000000,0.000051,0.000021,0.000005,0.000010,0.003594,0.000261,0.000007,0.164516,0.000000,0.000000,0.000000,0.005220,0.005911,0.000710,0.005220,0.002183,0.000000,0.000000,0.004610
PPS-DEV-125,0.000017,0.001032,0.201813,0.000066,0.000000,0.000045,0.000013,0.003594,0.000000,0.002183,0.003173,0.000002,0.984094,0.000000,0.000000,0.000000,0.053403,0.000431,0.001170,0.010987,0.000911,0.500000,0.000000,0.005220
PPS-DEV-126,0.000626,0.000431,0.000335,0.000040,0.000000,0.002183,0.000007,0.000140,0.000553,0.001501,0.006693,0.000015,0.996406,0.000000,0.000000,0.000000,0.001927,0.003173,0.002473,0.000011,0.001927,0.000000,0.000000,0.012432
PPS-DEV-127,0.000075,0.000085,0.033086,0.000019,0.000000,0.000231,0.000180,0.000180,0.000000,0.009708,0.000066,0.000008,0.000710,0.000000,0.000000,0.000000,0.222700,0.000911,0.000085,0.000028,0.005220,0.000000,0.000000,0.002183
PPS-DEV-128,0.000008,0.000019,0.000021,0.000004,0.000000,0.000009,0.000085,0.000017,0.999374,0.000203,0.000296,0.000005,0.001701,0.000000,0.939913,0.000001,0.000000,0.000000,0.000051,0.000017,0.000804,0.000000,0.000000,0.001927
PPS-DEV-129,0.000140,0.000203,0.974043,0.000002,0.000000,0.000031,0.000012,0.000096,0.000000,0.000553,0.000488,0.000002,0.987568,0.000000,0.000000,0.000000,0.001501,0.007577,0.679179,0.000710,0.001170,0.000000,0.000000,0.015906
PPS-DEV-130,0.000296,0.000203,0.000380,0.000035,0.000000,0.001701,0.000488,0.000710,0.985936,0.000031,0.001170,0.000001,0.004070,0.000000,0.000000,0.000000,0.053403,0.000335,0.000626,0.000015,0.000488,0.000000,0.000000,0.003173
PPS-DEV-131,0.000109,0.000000,0.003173,0.000261,0.000261,0.000019,0.000007,0.000005,0.000000,0.002473,0.000017,0.000001,0.000005,0.000553,0.000000,0.000000,0.000000,0.000000,0.000051,0.999976,0.007577,0.001501,0.000000,0.000911
PPS-DEV-132,0.000123,0.001501,0.000296,0.000231,0.000000,0.006693,0.000488,0.000096,0.000000,0.001032,0.000553,0.000007,0.904651,0.000000,0.000296,0.000710,0.000000,0.000000,0.592667,0.017986,0.006693,0.000000,0.000000,0.009708
PPS-DEV-133,0.029312,0.000021,0.000058,0.268941,0.000000,0.000003,0.000006,0.000007,0.962673,0.000035,0.000626,0.000002,0.007577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531209,0.893309,0.000000,0.000000,0.060087
PPS-DEV-134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001325,0.000015,0.000001,0.000001,0.000431,0.000000,0.000000,0.000000,0.000000,0.000231,0.999969,0.000035,0.001170,0.000000,0.033086
PPS-DEV-135,0.000021,0.000140,0.000051,0.000017,0.000000,0.000553,0.037327,0.000911,0.000000,0.001501,0.000710,0.000004,0.999972,0.000000,0.000000,0.000000,0.001032,0.001927,0.010987,0.182426,0.008577,0.998073,0.001501,0.001701
PPS-DEV-136,0.000017,0.000261,0.000028,0.000004,0.000000,0.000066,0.000007,0.000231,0.000000,0.006693,0.000296,0.000002,0.999979,0.000000,0.000000,0.000000,0.002183,0.000804,0.053403,0.022977,0.798187,0.994780,0.001501,0.000380
PPS-DEV-137,0.000066,0.020332,0.995930,0.000019,0.000000,0.000031,0.000031,0.000024,0.000000,0.000804,0.000261,0.000002,0.998299,0.000000,0.000000,0.000000,0.000710,0.004070,0.004070,0.003594,0.009708,0.182426,0.000000,0.004070
PPS-DEV-138,0.000626,0.005220,0.592667,0.000035,0.000000,0.001701,0.000804,0.000140,0.000000,0.000296,0.001501,0.946597,0.000040,0.000000,0.994089,0.000001,0.000000,0.000000,0.000123,0.000261,0.012432,0.999877,0.000911,0.007577
PPS-DEV-139,0.001501,0.001170,0.002801,0.000203,0.000000,0.000911,0.000017,0.000051,0.000000,0.006693,0.001325,0.033086,0.025957,0.000000,0.000000,0.000000,0.005911,0.005911,0.002473,0.201813,0.000553,0.000231,0.053403,0.005220
PPS-DEV-140,0.000180,0.000000,0.005220,0.000804,0.148047,0.005220,0.001701,0.000335,0.000000,0.000380,0.000007,0.000002,0.000015,0.000431,0.000000,0.000000,0.000000,0.000000,0.000035,0.047426,0.004610,0.003173,0.437823,0.003594
PPS-DEV-141,0.000007,0.000000,0.017986,0.000028,0.000075,0.000007,0.000051,0.000010,0.000000,0.005911,0.000004,0.000002,0.000006,0.033086,0.000000,0.000000,0.000000,0.000000,0.000096,0.000075,0.000123,0.000626,0.001032,0.001170
PPS-DEV-142,0.000231,0.003594,0.000051,0.000035,0.000000,0.000045,0.000010,0.000005,0.000001,0.000140,0.001701,0.000001,0.008577,0.000000,0.000000,0.000000,0.377541,0.007577,0.005911,0.000040,0.000024,0.000000,0.000000,0.033086
PPS-DEV-143,0.000261,0.000000,0.020332,0.000096,0.000553,0.000804,0.002801,0.000710,0.000000,0.002801,0.000261,0.348645,0.000123,0.006693,0.000000,0.000000,0.000000,0.000000,0.002183,0.001927,0.010987,0.000096,0.001701,0.005220
PPS-DEV-144,0.004070,0.000911,0.000710,0.000804,0.000000,0.222700,0.042088,0.042088,0.000045,0.007577,0.000180,0.000003,0.987568,0.000000,0.020332,0.001170,0.000000,0.000000,0.000203,0.010987,0.106691,0.000000,0.000000,0.966914
PPS-DEV-145,0.000158,0.000804,0.880797,0.000012,0.000000,0.000011,0.000009,0.000026,0.000000,0.001170,0.005220,0.119203,0.005220,0.000000,0.003173,0.000010,0.000000,0.000000,0.000911,0.500000,0.006693,0.004070,0.002183,0.222700
PPS-DEV-146,0.000335,0.000231,0.000804,0.000075,0.000000,0.000431,0.000017,0.000085,0.020332,0.003594,0.000335,0.000010,0.010987,0.000000,0.002473,0.000075,0.000000,0.000000,0.001701,0.000296,0.996406,0.000000,0.000000,0.033086
PPS-DEV-147,0.000045,0.000123,0.000710,0.000020,0.000000,0.000296,0.001701,0.000180,0.000000,0.004070,0.000710,0.003594,0.001501,0.000000,0.000000,0.000000,0.001927,0.017986,0.009708,0.000123,0.985936,0.000335,0.005220,0.001032
PPS-DEV-148,0.000140,0.000123,0.000180,0.000011,0.000000,0.000085,0.000019,0.000004,0.999942,0.000024,0.001032,0.000001,0.085099,0.000000,0.000000,0.000000,0.002473,0.002183,0.003594,0.002183,0.002183,0.000000,0.000000,0.003173
PPS-DEV-149,0.000123,0.000123,0.000431,0.000013,0.000000,0.000335,0.000710,0.000203,0.000000,0.010987,0.000051,0.000006,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.012432,0.000000,0.000000,0.012432
PPS-DEV-150,0.001701,0.009708,0.000710,0.000040,0.000000,0.000009,0.000005,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148047,0.060087,0.005911,0.000158,0.000335,0.000000,0.000000,0.095349
PPS-DEV-151,0.000123,0.000024,0.000085,0.000015,0.000000,0.000488,0.000431,0.000035,0.000000,0.005220,0.000015,0.000001,0.000014,0.000000,0.000000,0.000000,0.000488,0.005911,0.000626,0.000011,0.001170,0.000000,0.000000,0.002183
PPS-DEV-152,0.106691,0.000380,0.037327,0.995930,0.000000,0.000002,0.000014,0.000001,0.001501,0.001927,0.001927,0.000003,0.867036,0.000000,0.000000,0.000000,0.004070,0.004070,0.592667,0.000008,0.000203,0.000000,0.000000,0.007577
PPS-DEV-153,0.000007,0.000051,0.468791,0.000710,0.000000,0.001170,0.000380,0.000045,0.000000,0.002473,0.053403,0.000002,0.985936,0.000000,0.000000,0.000000,0.001032,0.003594,0.002473,0.001170,0.000553,0.000911,0.000140,0.002801
PPS-DEV-154,0.000002,0.000015,0.000013,0.000003,0.000000,0.000004,0.000011,0.000003,0.000045,0.000488,0.000028,0.000002,0.000008,0.000000,0.000000,0.000000,0.003594,0.000203,0.000231,0.000019,0.001032,0.000000,0.000000,0.001032
PPS-DEV-155,0.000710,0.005220,0.268941,0.012432,0.000000,0.085099,0.010987,0.008577,0.000000,0.020332,0.000911,0.562177,0.000109,0.000000,0.990292,0.000000,0.000000,0.000000,0.000085,0.000710,0.006693,0.002183,0.003594,0.245085
PPS-DEV-156,0.000051,0.000031,0.000058,0.000006,0.000000,0.000031,0.000431,0.000075,0.085099,0.012432,0.000231,0.000021,0.007577,0.000000,0.000335,0.000006,0.000000,0.000000,0.000109,0.000008,0.000109,0.000000,0.000000,0.000488
PPS-DEV-157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000335,0.000010,0.000001,0.000004,0.003173,0.000000,0.000000,0.000000,0.000000,0.000031,0.000075,0.017986,0.000335,0.000000,0.000380
PPS-DEV-158,0.001170,0.000000,0.000085,0.000066,0.000028,0.000003,0.000002,0.000003,0.075858,0.002183,0.000096,0.000140,0.000031,0.000080,0.000000,0.000000,0.000000,0.000000,0.106691,0.003594,0.002801,0.001701,0.000000,0.001170
PPS-DEV-159,0.000335,0.000000,0.037327,0.001032,0.000488,0.000013,0.000016,0.000335,0.000000,0.000911,0.000031,0.000003,0.000011,0.000261,0.000000,0.000000,0.000000,0.000000,0.000066,0.106691,0.006693,0.000000,0.000000,0.164516
PPS-DEV-160,0.000158,0.000488,0.000158,0.000021,0.000000,0.000553,0.000085,0.000085,0.015906,0.000203,0.000296,0.000002,0.085099,0.000000,0.000000,0.000000,0.002183,0.002183,0.817574,0.005220,0.015906,0.000000,0.000000,0.002801
PPS-DEV-161,0.000553,0.000380,0.592667,0.000015,0.000000,0.000380,0.000028,0.000019,0.000000,0.000626,0.000231,0.000001,0.999447,0.000000,0.000000,0.000000,0.001170,0.000710,0.022977,0.001170,0.957912,0.000000,0.000000,0.029312
PPS-DEV-162,0.002473,0.000000,0.000911,0.015906,0.003173,0.000028,0.000066,0.000553,0.932453,0.008577,0.000011,0.000058,0.000007,0.000315,0.000000,0.000000,0.000000,0.000000,0.003173,0.001501,0.000710,0.001170,0.000000,0.008577
PPS-DEV-163,0.000028,0.000040,0.000109,0.000005,0.000000,0.000203,0.002183,0.000096,0.000000,0.000158,0.000158,0.000003,0.000553,0.000000,0.000000,0.000000,0.002473,0.000553,0.000109,0.000005,0.005911,0.000000,0.000000,0.007577
PPS-DEV-164,0.000626,0.000158,0.000040,0.000005,0.000000,0.000096,0.000085,0.000051,0.000035,0.001501,0.001501,0.000021,0.000431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000085,0.000431,0.000000,0.000000,0.407333
PPS-DEV-165,0.000231,0.022977,0.754915,0.000021,0.000000,0.000066,0.000031,0.000066,0.000000,0.000261,0.000140,0.000002,0.999620,0.000000,0.000000,0.000000,0.004610,0.010987,0.002801,0.015906,0.003173,0.001170,0.020332,0.004610
PPS-DEV-166,0.000002,0.000019,0.000031,0.000006,0.000000,0.000007,0.000085,0.000011,0.000012,0.000158,0.000296,0.000007,0.001501,0.000000,0.000000,0.000000,0.003594,0.004610,0.000261,0.000005,0.000109,0.000000,0.000000,0.006693
PPS-DEV-167,0.000004,0.000045,0.000203,0.000009,0.000000,0.000021,0.000553,0.047426,0.000000,0.025957,0.002473,0.000001,0.025957,0.000000,0.000000,0.000000,0.001927,0.001325,0.000431,0.000017,0.000431,0.000000,0.000000,0.004070
PPS-DEV-168,0.000058,0.000261,0.000013,0.000006,0.000000,0.000261,0.000553,0.000066,0.000002,0.000380,0.000911,0.000001,0.998073,0.000000,0.000000,0.000000,0.932453,0.984094,0.348645,0.000123,0.000380,0.000000,0.000000,0.002183
PPS-DEV-169,0.000028,0.000000,0.106691,0.000553,0.000911,0.000203,0.001170,0.000075,0.000000,0.006693,0.001325,0.835484,0.000051,0.001501,0.000000,0.000000,0.000000,0.000000,0.020332,0.990292,0.029312,0.000335,0.001325,0.029312
PPS-DEV-170,0.000335,0.000203,0.005220,0.000019,0.000000,0.000488,0.000003,0.000203,0.000010,0.000203,0.000296,0.000003,0.679179,0.000000,0.047426,0.000051,0.000000,0.000000,0.003173,0.000011,0.001701,0.000000,0.000000,0.095349
PPS-DEV-171,0.000085,0.002183,0.835484,0.000031,0.000000,0.000002,0.000005,0.000009,0.000000,0.001325,0.001032,0.000109,0.001501,0.000000,0.002801,0.000028,0.000000,0.000000,0.006693,0.182426,0.000231,0.009708,0.000000,0.007577
PPS-DEV-172,0.000203,0.000096,0.000010,0.000007,0.000000,0.000018,0.000015,0.000005,0.000010,0.001032,0.000010,0.000045,0.000140,0.000000,0.000000,0.000000,0.007577,0.003173,0.000158,0.000013,0.000626,0.000000,0.000000,0.012432
PPS-DEV-173,0.000231,0.000553,0.002473,0.000045,0.000000,0.000096,0.000013,0.000010,0.000000,0.004610,0.002473,0.000002,0.998968,0.000000,0.000000,0.000000,0.002183,0.005220,0.001927,0.001501,0.001501,0.001501,0.000000,0.000158
PPS-DEV-174,0.000002,0.000024,0.000007,0.000001,0.000000,0.000024,0.000261,0.000015,0.000009,0.000158,0.008577,0.000002,0.531209,0.000000,0.000000,0.000000,0.005911,0.106691,0.007577,0.000002,0.000180,0.000000,0.000000,0.007577
PPS-DEV-175,0.000009,0.000123,0.067547,0.000031,0.000000,0.000045,0.000007,0.000024,0.000000,0.006693,0.002801,0.000004,0.867036,0.000000,0.000000,0.000000,0.004610,0.005911,0.001927,0.000008,0.004610,0.000000,0.000000,0.002473
PPS-DEV-176,0.033086,0.000000,0.009708,0.377541,0.075858,0.015906,0.010987,0.005220,0.966914,0.000075,0.000075,0.000035,0.001032,0.042088,0.000000,0.000000,0.000000,0.000000,0.000626,0.000140,0.003594,0.000000,0.000000,0.991423
PPS-DEV-177,0.000002,0.000009,0.000045,0.000006,0.000000,0.000123,0.000019,0.000017,0.000000,0.014064,0.004070,0.924142,0.000109,0.000000,0.000000,0.000000,0.005220,0.009708,0.004070,0.000075,0.000553,0.001701,0.000000,0.002801
PPS-DEV-178,0.979668,0.000000,0.002183,0.006693,0.000051,0.000021,0.000021,0.000015,0.000066,0.042088,0.000018,0.000158,0.000007,0.000755,0.000000,0.000000,0.000000,0.000000,0.022977,0.000431,0.005220,0.000000,0.000000,0.042088
PPS-DEV-179,0.000000,0.000013,0.000010,0.000019,0.000000,0.000001,0.000005,0.000003,0.000000,0.022977,0.000261,0.348645,0.000261,0.000000,0.000000,0.000000,0.002473,0.000085,0.037327,0.000004,0.000296,0.000335,0.000000,0.000804
PPS-DEV-180,0.000296,0.000911,0.000804,0.000096,0.000000,0.000019,0.000028,0.000008,0.998968,0.000045,0.001501,0.000003,0.990292,0.000000,0.000000,0.000000,0.008577,0.000911,0.731059,0.002183,0.000231,0.000000,0.000000,0.005911
PPS-DEV-181,0.000488,0.000261,0.001325,0.000075,0.000000,0.001032,0.004070,0.000911,0.000000,0.000911,0.000180,0.000009,0.001501,0.000000,0.000000,0.000000,0.000911,0.000431,0.000158,0.000021,0.148047,0.000000,0.000000,0.000911
PPS-DEV-182,0.001325,0.000000,0.000028,0.000261,0.037327,0.002473,0.000553,0.000058,0.000002,0.000488,0.001170,0.000015,0.003594,0.007577,0.000000,0.000000,0.000000,0.000000,0.001032,0.000075,0.000180,0.000000,0.000000,0.004610
PPS-DEV-183,0.000626,0.000158,0.000335,0.000040,0.000000,0.000710,0.000296,0.000203,0.000000,0.009708,0.003594,0.000008,0.994089,0.000000,0.000000,0.000000,0.002801,0.001701,0.075858,0.000021,0.012432,0.000000,0.000000,0.017986
PPS-DEV-184,0.000804,0.000231,0.000203,0.000019,0.000000,0.001325,0.000231,0.000109,0.000031,0.000231,0.001501,0.000011,0.003594,0.000000,0.000000,0.000000,0.004610,0.015906,0.020332,0.000008,0.000911,0.000000,0.000000,0.020332
PPS-DEV-185,0.000007,0.000000,0.006693,0.000335,0.002183,0.000035,0.000180,0.000066,0.000000,0.531209,0.999374,0.000008,0.006693,0.008577,0.000000,0.000000,0.000000,0.000000,0.000261,0.000007,0.320821,0.000000,0.000000,0.106691
PPS-DEV-186,0.000431,0.000553,0.000626,0.000203,0.000000,0.001927,0.004070,0.000335,0.000007,0.000180,0.000203,0.000003,0.000488,0.000000,0.000000,0.000000,0.007577,0.005220,0.001325,0.000004,0.003594,0.000000,0.000000,0.245085
PPS-DEV-187,0.000488,0.000123,0.000158,0.000011,0.000000,0.005220,0.010987,0.002801,0.000000,0.012432,0.000296,0.000006,0.000431,0.000000,0.000000,0.000000,0.132964,0.000031,0.000021,0.000017,0.001170,0.000000,0.000000,0.001501
PPS-DEV-188,0.000296,0.000203,0.085099,0.000203,0.000000,0.005220,0.000488,0.000031,0.000002,0.000109,0.001032,0.000005,0.014064,0.000000,0.000000,0.000000,0.014064,0.000488,0.132964,0.012432,0.000045,0.000000,0.000000,0.001701
PPS-DEV-189,0.000035,0.000180,0.000431,0.000006,0.000000,0.000804,0.004610,0.002473,0.000000,0.002801,0.008577,0.000010,0.562177,0.000000,0.000000,0.000000,0.025957,0.020332,0.002801,0.000021,0.012432,0.000000,0.000000,0.037327
PPS-DEV-190,0.000203,0.001701,0.201813,0.000019,0.000000,0.000017,0.000012,0.000096,0.000005,0.001501,0.005220,0.000001,0.679179,0.000000,0.294215,0.000096,0.000000,0.000000,0.377541,0.000180,0.000296,0.000000,0.000000,0.033086
PPS-DEV-191,0.000261,0.000911,0.017986,0.000553,0.000000,0.022977,0.025957,0.001032,0.000000,0.005911,0.000804,0.777300,0.000028,0.000000,0.148047,0.000058,0.000000,0.000000,0.085099,0.000335,0.042088,0.003173,0.005911,0.989013
PPS-DEV-192,0.000431,0.000488,0.000335,0.000031,0.000000,0.000710,0.012432,0.001701,0.000488,0.000553,0.001927,0.000040,0.468791,0.000000,0.000000,0.000000,0.004070,0.003594,0.001501,0.000021,0.002801,0.000000,0.000000,0.222700
PPS-DEV-193,0.000001,0.000040,0.000158,0.000008,0.000000,0.000005,0.000007,0.000002,0.000000,0.006693,0.001927,0.531209,0.000203,0.000000,0.000000,0.000000,0.000710,0.001501,0.003173,0.000040,0.994089,0.004610,0.000000,0.003594
PPS-DEV-194,0.000626,0.002183,0.001325,0.000045,0.000000,0.003173,0.001170,0.000058,0.000710,0.000804,0.000911,0.000431,0.029312,0.000000,0.000000,0.000000,0.003594,0.004070,0.002801,0.000123,0.022977,0.000000,0.000000,0.009708
PPS-DEV-195,0.000096,0.000040,0.000710,0.000010,0.000000,0.001927,0.000004,0.000203,0.000000,0.001170,0.000006,0.000001,0.000007,0.000000,0.000000,0.000000,0.007577,0.000231,0.000096,0.002183,0.003173,0.000000,0.000000,0.005911
PPS-DEV-196,0.000001,0.000066,0.000109,0.000017,0.000000,0.000008,0.000010,0.000011,0.002801,0.000180,0.000380,0.000019,0.437823,0.000000,0.017986,0.000031,0.000000,0.000000,0.001325,0.004610,0.060087,0.000000,0.000000,0.060087
PPS-DEV-197,0.000075,0.000000,0.106691,0.007577,0.006693,0.000031,0.000048,0.000016,0.000000,0.000710,0.000019,0.000004,0.000005,0.002473,0.000000,0.000000,0.000000,0.000000,0.000075,0.008577,0.000109,0.000335,0.000000,0.003173
PPS-DEV-198,0.000109,0.000085,0.000140,0.000003,0.000000,0.000261,0.001501,0.000180,0.000040,0.000261,0.001325,0.000011,0.001032,0.000000,0.000000,0.000000,0.000488,0.001032,0.025957,0.000007,0.006693,0.000000,0.000000,0.060087
PPS-DEV-199,0.000028,0.000203,0.148047,0.000058,0.000000,0.002801,0.000911,0.000488,0.000000,0.012432,0.001325,0.012432,0.001170,0.000000,0.015906,0.000075,0.000000,0.000000,0.002801,0.000203,0.000626,0.025957,0.002801,0.012432
PPS-DEV-200,0.000335,0.000710,0.000911,0.000028,0.000000,0.003173,0.000002,0.000066,0.000021,0.001325,0.000804,0.000012,0.017986,0.000000,0.000000,0.000000,0.017986,0.000911,0.000140,0.000028,0.003173,0.000000,0.000000,0.005911
